Image,Index,Name,Type 1,Type 2,Total,HP,Attack,Defense,SP. Atk.,SP. Def,Speed,matched_name,moves
images/944.png,785,Tapu Koko,Electric,Fairy,570,70,115,85,95,75,130,tapu-koko,"acrobatics, aerial-ace, agility, assurance, brave-bird, calm-mind, charge, confide, dazzling-gleam, defog, discharge, double-team, echoed-voice, eerie-impulse, electric-terrain, electro-ball, electroweb, endure, facade, fairy-wind, false-swipe, fly, frustration, giga-impact, grass-knot, hidden-power, hyper-beam, hyper-voice, iron-defense, iron-head, light-screen, mean-look, mirror-move, nature-power, natures-madness, power-swap, protect, psych-up, quick-attack, rain-dance, reflect, rest, return, roar, roost, round, safeguard, screech, shock-wave, sky-attack, sky-drop, sleep-talk, snore, spark, steel-wing, stored-power, substitute, swagger, swift, taunt, telekinesis, thief, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, torment, toxic, u-turn, volt-switch, wild-charge, withdraw, work-up"
images/945.png,786,Tapu Lele,Psychic,Fairy,570,70,85,75,130,115,95,tapu-lele,"ally-switch, aromatherapy, aromatic-mist, astonish, calm-mind, charge-beam, charm, confide, confusion, dazzling-gleam, double-team, draining-kiss, echoed-voice, endure, energy-ball, extrasensory, facade, flatter, fling, focus-blast, frustration, future-sight, giga-impact, grass-knot, gravity, guard-swap, hidden-power, hyper-beam, iron-defense, light-screen, magic-coat, magic-room, mean-look, moonblast, nature-power, natures-madness, play-rough, power-swap, protect, psybeam, psych-up, psychic, psychic-terrain, psycho-cut, psyshock, psywave, reflect, rest, return, round, safeguard, shadow-ball, skill-swap, sleep-talk, snore, speed-swap, stored-power, substitute, sunny-day, swagger, sweet-scent, taunt, telekinesis, thief, thunder, thunderbolt, tickle, torment, toxic, withdraw, wonder-room"
images/946.png,787,Tapu Bulu,Grass,Fairy,570,70,130,115,85,95,75,tapu-bulu,"brick-break, brutal-swing, bulk-up, bullet-seed, calm-mind, close-combat, confide, darkest-lariat, dazzling-gleam, disable, dual-chop, echoed-voice, endure, energy-ball, facade, false-swipe, fling, focus-blast, focus-punch, frustration, giga-drain, giga-impact, grass-knot, grassy-terrain, guard-swap, hidden-power, high-horsepower, horn-attack, horn-leech, hyper-beam, iron-defense, leafage, leech-seed, light-screen, mean-look, mega-drain, mega-punch, megahorn, nature-power, natures-madness, payback, power-swap, protect, psych-up, reflect, rest, return, revenge, roar, rock-slide, rock-smash, rock-tomb, rototiller, round, safeguard, scary-face, seed-bomb, skull-bash, sleep-talk, smart-strike, snarl, snore, solar-beam, stone-edge, stored-power, substitute, sunny-day, superpower, swagger, swords-dance, synthesis, taunt, telekinesis, torment, toxic, whirlwind, withdraw, wood-hammer, work-up, worry-seed, zen-headbutt"
images/947.png,788,Tapu Fini,Water,Fairy,570,70,75,115,95,130,85,tapu-fini,"aqua-ring, blizzard, brine, calm-mind, confide, dazzling-gleam, defog, disarming-voice, dive, double-team, draining-kiss, echoed-voice, endure, facade, fling, frustration, giga-impact, grass-knot, gravity, guard-swap, haze, heal-pulse, hidden-power, hydro-pump, hyper-beam, ice-beam, ice-punch, icy-wind, iron-defense, knock-off, light-screen, magic-coat, magic-room, mean-look, mist, misty-terrain, moonblast, muddy-water, nature-power, natures-madness, play-rough, protect, psych-up, rain-dance, reflect, refresh, rest, return, round, safeguard, scald, shadow-ball, sleep-talk, smart-strike, snore, soak, stored-power, substitute, surf, swagger, taunt, telekinesis, torment, toxic, trick, water-gun, water-pulse, waterfall, whirlpool, withdraw, wonder-room"
images/948.png,789,Cosmog,Psychic,,200,43,29,31,29,31,37,cosmog,"splash, teleport"
images/949.png,790,Cosmoem,Psychic,,400,43,29,131,29,131,37,cosmoem,"cosmic-power, teleport"
images/950.png,791,Solgaleo,Psychic,Steel,680,137,137,107,113,89,97,solgaleo,"agility, body-slam, bulldoze, calm-mind, close-combat, confide, cosmic-power, crunch, double-edge, double-team, earthquake, endeavor, endure, expanding-force, facade, fire-blast, fire-spin, flame-charge, flamethrower, flare-blitz, flash-cannon, focus-blast, frustration, future-sight, giga-impact, gyro-ball, heat-crash, heavy-slam, helping-hand, hidden-power, hyper-beam, hyper-voice, iron-defense, iron-head, iron-tail, knock-off, last-resort, light-screen, metal-burst, metal-claw, metal-sound, meteor-beam, morning-sun, mystical-fire, noble-roar, outrage, protect, psych-up, psychic, psychic-fangs, psyshock, reflect, rest, return, roar, rock-slide, rock-tomb, round, safeguard, scary-face, shock-wave, sleep-talk, snarl, snore, solar-beam, steel-beam, steel-roller, stone-edge, substitute, sunny-day, sunsteel-strike, superpower, swagger, swift, take-down, teleport, tera-blast, thunder, thunder-wave, thunderbolt, toxic, trick-room, wake-up-slap, wide-guard, wild-charge, work-up, zen-headbutt"
images/951.png,792,Lunala,Psychic,Ghost,680,137,113,89,137,107,97,lunala,"acrobatics, aerial-ace, agility, air-slash, blizzard, calm-mind, charge-beam, confide, confuse-ray, confusion, cosmic-power, dazzling-gleam, defog, double-team, dream-eater, dual-wingbeat, endure, expanding-force, facade, fly, focus-blast, frustration, future-sight, giga-impact, heat-wave, helping-hand, hex, hidden-power, hyper-beam, hypnosis, ice-beam, icy-wind, light-screen, magic-coat, magic-room, meteor-beam, moonblast, moongeist-beam, moonlight, night-daze, night-shade, phantom-force, poltergeist, protect, psych-up, psychic, psycho-cut, psyshock, rain-dance, reflect, rest, return, roar, roost, round, safeguard, scary-face, shadow-ball, shadow-claw, shock-wave, signal-beam, sky-attack, sky-drop, sleep-talk, snore, solar-beam, spite, substitute, sunny-day, swagger, swift, tailwind, telekinesis, teleport, tera-blast, thunder, thunder-wave, thunderbolt, toxic, trick, trick-room, wide-guard, will-o-wisp, wonder-room, work-up"
images/952.png,793,Nihilego,Rock,Poison,570,109,53,47,127,131,103,nihilego,"acid, acid-spray, ally-switch, bind, body-slam, brutal-swing, charge-beam, clear-smog, confide, constrict, corrosive-gas, cross-poison, dazzling-gleam, double-team, echoed-voice, endure, facade, foul-play, frustration, grass-knot, guard-split, gunk-shot, head-smash, headbutt, hex, hidden-power, iron-head, knock-off, light-screen, magic-coat, meteor-beam, mirror-coat, pain-split, poison-jab, pound, power-gem, power-split, protect, psychic, psyshock, psywave, reflect, rest, return, rock-slide, rock-tomb, role-play, round, safeguard, sandstorm, sleep-talk, sludge-bomb, sludge-wave, snore, spite, stealth-rock, substitute, swagger, telekinesis, thunder, thunder-wave, thunderbolt, tickle, toxic, toxic-spikes, trick-room, venom-drench, venoshock, wonder-room, worry-seed, wrap, zen-headbutt"
images/953.png,794,Buzzwole,Bug,Fighting,570,107,139,139,53,53,79,buzzwole,"body-slam, bounce, brick-break, bug-bite, bulk-up, bulldoze, close-combat, coaching, comet-punch, confide, counter, darkest-lariat, double-team, drain-punch, dual-chop, dual-wingbeat, dynamic-punch, earthquake, endeavor, endure, facade, false-swipe, fell-stinger, fling, focus-energy, focus-punch, frustration, giga-impact, gyro-ball, hammer-arm, harden, hidden-power, high-horsepower, ice-punch, iron-head, leech-life, low-sweep, lunge, mega-punch, outrage, payback, poison-jab, power-up-punch, protect, rest, return, revenge, reversal, rock-slide, rock-tomb, roost, round, sleep-talk, smack-down, snore, stomping-tantrum, stone-edge, substitute, superpower, swagger, taunt, thunder-punch, toxic, vital-throw, work-up"
images/954.png,795,Pheromosa,Bug,Fighting,570,71,137,37,137,37,151,pheromosa,"agility, assurance, blizzard, block, bounce, brick-break, bug-bite, bug-buzz, close-combat, coaching, confide, double-kick, double-team, drill-run, echoed-voice, electroweb, endure, facade, false-swipe, feint, fling, focus-blast, foul-play, frustration, giga-impact, hidden-power, high-jump-kick, hyper-beam, ice-beam, icy-wind, jump-kick, laser-focus, leer, low-kick, low-sweep, lunge, me-first, outrage, poison-jab, protect, quick-guard, quiver-dance, rapid-spin, rest, return, roost, round, shock-wave, signal-beam, silver-wind, skitter-smack, sleep-talk, snatch, snore, speed-swap, stomp, substitute, swagger, swift, taunt, throat-chop, torment, toxic, triple-axel, triple-kick, u-turn"
images/955.png,796,Xurkitree,Electric,,570,83,89,71,173,71,83,xurkitree,"bind, brutal-swing, calm-mind, charge, charge-beam, confide, dazzling-gleam, discharge, double-team, eerie-impulse, electric-terrain, electro-ball, electroweb, endure, energy-ball, facade, fling, frustration, giga-impact, grass-knot, gravity, hidden-power, hyper-beam, hypnosis, ingrain, ion-deluge, light-screen, magic-coat, magnet-rise, nature-power, power-whip, protect, rain-dance, reflect, rest, return, rising-voltage, round, shock-wave, signal-beam, sleep-talk, snore, solar-beam, spark, substitute, sunny-day, swagger, tail-glow, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, toxic, volt-switch, wild-charge, wrap, zap-cannon"
images/956.png,797,Celesteela,Steel,Flying,570,97,101,103,107,101,61,celesteela,"absorb, acrobatics, air-slash, autotomize, block, body-slam, brutal-swing, bulldoze, confide, double-edge, double-team, earthquake, endure, energy-ball, explosion, facade, fire-blast, flame-charge, flamethrower, flash-cannon, fly, frustration, giga-drain, giga-impact, grass-knot, gravity, gyro-ball, harden, heavy-slam, hidden-power, hyper-beam, ingrain, iron-defense, iron-head, leech-seed, magnet-rise, mega-drain, megahorn, metal-sound, meteor-beam, protect, rest, return, rock-slide, round, seed-bomb, self-destruct, shock-wave, skull-bash, sleep-talk, smack-down, smart-strike, snore, solar-beam, steel-beam, steel-roller, stomping-tantrum, stone-edge, substitute, superpower, swagger, tackle, toxic, wide-guard, zen-headbutt"
images/957.png,798,Kartana,Grass,Steel,570,59,181,131,59,31,109,kartana,"aerial-ace, air-cutter, air-slash, brick-break, calm-mind, confide, cut, defog, detect, double-team, endure, false-swipe, frustration, fury-cutter, giga-drain, giga-impact, guillotine, hidden-power, iron-defense, knock-off, laser-focus, last-resort, leaf-blade, night-slash, protect, psycho-cut, razor-leaf, rest, return, round, sacred-sword, screech, sleep-talk, smart-strike, snore, solar-blade, steel-beam, substitute, swagger, swords-dance, synthesis, tailwind, toxic, vacuum-wave, x-scissor"
images/958.png,799,Guzzlord,Dark,Dragon,570,223,101,53,97,53,43,guzzlord,"amnesia, belch, bite, body-press, body-slam, brick-break, brutal-swing, bulldoze, corrosive-gas, crunch, dark-pulse, double-team, draco-meteor, dragon-claw, dragon-pulse, dragon-rage, dragon-rush, dragon-tail, drain-punch, dual-chop, earthquake, endure, facade, fire-blast, flamethrower, fling, frustration, gastro-acid, giga-impact, gyro-ball, hammer-arm, heat-crash, heat-wave, heavy-slam, hidden-power, high-horsepower, hyper-beam, iron-defense, iron-head, iron-tail, knock-off, lash-out, last-resort, magnet-rise, mega-kick, mega-punch, outrage, payback, poison-jab, protect, rest, return, rock-slide, rock-tomb, round, shadow-claw, shock-wave, sleep-talk, sludge-bomb, sludge-wave, smack-down, snarl, snore, steamroller, steel-roller, stockpile, stomp, stomping-tantrum, stone-edge, substitute, swallow, thief, thrash, toxic, wide-guard, wring-out"
images/959.png,800,Necrozma,Psychic,,600,97,107,101,127,89,79,necrozma,"aerial-ace, ally-switch, autotomize, body-slam, breaking-swipe, brick-break, brutal-swing, bulldoze, calm-mind, charge-beam, confide, confusion, cosmic-power, dark-pulse, double-team, dragon-dance, dragon-pulse, earth-power, earthquake, embargo, endure, expanding-force, facade, flash-cannon, fling, frustration, future-sight, giga-impact, gravity, gyro-ball, heat-wave, hidden-power, hyper-beam, hyper-voice, imprison, iron-defense, iron-head, knock-off, light-screen, magnet-rise, metal-claw, meteor-beam, mirror-shot, moonlight, morning-sun, night-slash, outrage, photon-geyser, power-gem, prismatic-laser, protect, psychic, psychic-fangs, psycho-cut, psyshock, recycle, reflect, rest, return, rock-blast, rock-polish, rock-slide, rock-tomb, round, sandstorm, scary-face, shadow-claw, shock-wave, signal-beam, slash, sleep-talk, smart-strike, snore, solar-beam, stealth-rock, stone-edge, stored-power, substitute, sunny-day, swagger, swift, swords-dance, telekinesis, tera-blast, thief, thunder-wave, toxic, trick-room, wring-out, x-scissor"
images/960.png,800,Necrozma Dusk Mane Necrozma,Psychic,Steel,680,97,157,127,113,109,77,necrozma,"aerial-ace, ally-switch, autotomize, body-slam, breaking-swipe, brick-break, brutal-swing, bulldoze, calm-mind, charge-beam, confide, confusion, cosmic-power, dark-pulse, double-team, dragon-dance, dragon-pulse, earth-power, earthquake, embargo, endure, expanding-force, facade, flash-cannon, fling, frustration, future-sight, giga-impact, gravity, gyro-ball, heat-wave, hidden-power, hyper-beam, hyper-voice, imprison, iron-defense, iron-head, knock-off, light-screen, magnet-rise, metal-claw, meteor-beam, mirror-shot, moonlight, morning-sun, night-slash, outrage, photon-geyser, power-gem, prismatic-laser, protect, psychic, psychic-fangs, psycho-cut, psyshock, recycle, reflect, rest, return, rock-blast, rock-polish, rock-slide, rock-tomb, round, sandstorm, scary-face, shadow-claw, shock-wave, signal-beam, slash, sleep-talk, smart-strike, snore, solar-beam, stealth-rock, stone-edge, stored-power, substitute, sunny-day, swagger, swift, swords-dance, telekinesis, tera-blast, thief, thunder-wave, toxic, trick-room, wring-out, x-scissor"
images/961.png,800,Necrozma Dawn Wings Necrozma,Psychic,Ghost,680,97,113,109,157,127,77,necrozma,"aerial-ace, ally-switch, autotomize, body-slam, breaking-swipe, brick-break, brutal-swing, bulldoze, calm-mind, charge-beam, confide, confusion, cosmic-power, dark-pulse, double-team, dragon-dance, dragon-pulse, earth-power, earthquake, embargo, endure, expanding-force, facade, flash-cannon, fling, frustration, future-sight, giga-impact, gravity, gyro-ball, heat-wave, hidden-power, hyper-beam, hyper-voice, imprison, iron-defense, iron-head, knock-off, light-screen, magnet-rise, metal-claw, meteor-beam, mirror-shot, moonlight, morning-sun, night-slash, outrage, photon-geyser, power-gem, prismatic-laser, protect, psychic, psychic-fangs, psycho-cut, psyshock, recycle, reflect, rest, return, rock-blast, rock-polish, rock-slide, rock-tomb, round, sandstorm, scary-face, shadow-claw, shock-wave, signal-beam, slash, sleep-talk, smart-strike, snore, solar-beam, stealth-rock, stone-edge, stored-power, substitute, sunny-day, swagger, swift, swords-dance, telekinesis, tera-blast, thief, thunder-wave, toxic, trick-room, wring-out, x-scissor"
images/962.png,800,Necrozma Ultra Necrozma,Psychic,Dragon,754,97,167,97,167,97,129,necrozma,"aerial-ace, ally-switch, autotomize, body-slam, breaking-swipe, brick-break, brutal-swing, bulldoze, calm-mind, charge-beam, confide, confusion, cosmic-power, dark-pulse, double-team, dragon-dance, dragon-pulse, earth-power, earthquake, embargo, endure, expanding-force, facade, flash-cannon, fling, frustration, future-sight, giga-impact, gravity, gyro-ball, heat-wave, hidden-power, hyper-beam, hyper-voice, imprison, iron-defense, iron-head, knock-off, light-screen, magnet-rise, metal-claw, meteor-beam, mirror-shot, moonlight, morning-sun, night-slash, outrage, photon-geyser, power-gem, prismatic-laser, protect, psychic, psychic-fangs, psycho-cut, psyshock, recycle, reflect, rest, return, rock-blast, rock-polish, rock-slide, rock-tomb, round, sandstorm, scary-face, shadow-claw, shock-wave, signal-beam, slash, sleep-talk, smart-strike, snore, solar-beam, stealth-rock, stone-edge, stored-power, substitute, sunny-day, swagger, swift, swords-dance, telekinesis, tera-blast, thief, thunder-wave, toxic, trick-room, wring-out, x-scissor"
images/963.png,801,Magearna,Steel,Fairy,600,80,95,115,130,115,65,magearna,"after-you, agility, aura-sphere, aurora-beam, baton-pass, body-slam, brick-break, calm-mind, charge-beam, confide, confuse-ray, crafty-shield, dazzling-gleam, defense-curl, disarming-voice, double-team, draining-kiss, echoed-voice, eerie-impulse, electro-ball, electroweb, embargo, encore, endure, energy-ball, explosion, facade, false-swipe, flash-cannon, fleur-cannon, focus-blast, frustration, gear-up, giga-impact, grass-knot, gravity, guard-swap, gyro-ball, heal-bell, heart-swap, heavy-slam, helping-hand, hidden-power, hyper-beam, ice-beam, ice-spinner, imprison, iron-defense, iron-head, last-resort, light-screen, lock-on, lucky-chant, magnet-rise, magnetic-flux, metal-sound, mind-reader, mirror-shot, misty-explosion, misty-terrain, pain-split, play-rough, power-swap, protect, psybeam, psychic, psyshock, reflect, rest, return, rollout, round, self-destruct, shadow-ball, shift-gear, shock-wave, signal-beam, skill-swap, sleep-talk, snore, snowscape, solar-beam, sonic-boom, speed-swap, spikes, steel-beam, steel-roller, stored-power, substitute, sunny-day, swagger, swift, synchronoise, take-down, tera-blast, thunder-wave, thunderbolt, tri-attack, trick, trick-room, trump-card, volt-switch, zap-cannon, zen-headbutt"
images/964.png,802,Marshadow,Fighting,Ghost,600,90,125,80,90,90,125,marshadow,"acrobatics, agility, assurance, aura-sphere, blaze-kick, bounce, brick-break, bulk-up, calm-mind, close-combat, coaching, confide, copycat, counter, double-team, drain-punch, echoed-voice, endeavor, endure, facade, false-swipe, feint, fire-punch, fling, focus-blast, focus-punch, force-palm, foul-play, frustration, giga-impact, grass-knot, hex, hidden-power, hyper-beam, ice-punch, iron-head, jump-kick, knock-off, laser-focus, last-resort, low-kick, low-sweep, mega-kick, mega-punch, outrage, payback, phantom-force, poison-jab, poltergeist, protect, psych-up, pursuit, rest, return, revenge, reversal, rock-slide, rock-tomb, role-play, rolling-kick, round, shadow-ball, shadow-claw, shadow-punch, shadow-sneak, skitter-smack, sleep-talk, smack-down, snatch, snore, spectral-thief, stone-edge, substitute, sucker-punch, superpower, swagger, swift, thief, throat-chop, thunder-punch, toxic, will-o-wisp, work-up, zen-headbutt"
images/965.png,803,Poipole,Poison,,420,67,73,67,73,67,73,poipole,"acid, charm, confide, covet, dragon-pulse, echoed-voice, endure, facade, fell-stinger, frustration, fury-attack, gastro-acid, growl, gunk-shot, helping-hand, hidden-power, iron-tail, nasty-plot, peck, pin-missile, poison-jab, protect, rest, return, round, signal-beam, sleep-talk, sludge-bomb, sludge-wave, snatch, snore, substitute, toxic, toxic-spikes, uproar, venom-drench, venoshock"
images/966.png,804,Naganadel,Poison,Dragon,540,73,73,73,127,73,121,naganadel,"acid, acrobatics, aerial-ace, air-cutter, air-slash, ally-switch, assurance, breaking-swipe, charm, confide, cross-poison, dark-pulse, double-team, draco-meteor, dragon-claw, dragon-dance, dragon-pulse, dragon-rush, dragon-tail, dual-wingbeat, echoed-voice, endure, facade, fell-stinger, fire-blast, flamethrower, fly, frustration, fury-attack, gastro-acid, giga-impact, growl, gunk-shot, heat-wave, helping-hand, hex, hidden-power, hyper-beam, iron-tail, laser-focus, leech-life, nasty-plot, outrage, peck, pin-missile, poison-jab, protect, rest, return, round, scale-shot, shadow-claw, shock-wave, signal-beam, sky-attack, sky-drop, sleep-talk, sludge-bomb, sludge-wave, smart-strike, snarl, snatch, snore, spikes, substitute, swift, tailwind, thief, throat-chop, thunderbolt, toxic, toxic-spikes, u-turn, uproar, venom-drench, venoshock, x-scissor"
images/967.png,805,Stakataka,Rock,Steel,570,61,131,211,53,101,13,stakataka,"ally-switch, autotomize, bide, bind, block, body-press, body-slam, brutal-swing, bulldoze, double-edge, earthquake, endure, facade, flash-cannon, frustration, giga-impact, gravity, gyro-ball, harden, heat-crash, heavy-slam, hidden-power, high-horsepower, infestation, iron-defense, iron-head, light-screen, magic-coat, magic-room, magnet-rise, mega-kick, meteor-beam, protect, recycle, reflect, rest, return, rock-blast, rock-polish, rock-slide, rock-throw, rock-tomb, role-play, round, safeguard, sandstorm, skill-swap, sleep-talk, smack-down, snore, stealth-rock, steel-beam, steel-roller, stomp, stomping-tantrum, stone-edge, substitute, superpower, tackle, take-down, telekinesis, toxic, trick-room, wide-guard, wonder-room, zen-headbutt"
images/968.png,806,Blacephalon,Fire,Ghost,570,53,127,53,151,79,107,blacephalon,"after-you, astonish, calm-mind, confide, confuse-ray, dark-pulse, double-team, ember, encore, endure, expanding-force, explosion, facade, fire-blast, fire-punch, fire-spin, flame-burst, flame-charge, flamethrower, fling, foul-play, frustration, heat-wave, hidden-power, hyper-beam, hypnosis, incinerate, knock-off, last-resort, light-screen, magic-coat, mind-blown, mystical-fire, night-shade, overheat, pain-split, payback, protect, psychic, psyshock, quash, recycle, rest, return, rock-blast, round, self-destruct, shadow-ball, shadow-claw, sleep-talk, smack-down, snore, solar-beam, spite, stored-power, substitute, sunny-day, swagger, taunt, thief, torment, toxic, trick, uproar, will-o-wisp, zen-headbutt"
images/969.png,807,Zeraora,Electric,,600,88,112,75,102,80,143,zeraora,"acrobatics, aerial-ace, agility, assurance, aura-sphere, blaze-kick, bounce, brick-break, brutal-swing, bulk-up, calm-mind, charge, close-combat, coaching, confide, discharge, double-team, drain-punch, dual-chop, echoed-voice, electric-terrain, electro-ball, electroweb, endeavor, endure, facade, fake-out, false-swipe, fire-punch, fling, focus-blast, focus-punch, frustration, fury-swipes, giga-impact, grass-knot, helping-hand, hidden-power, hone-claws, hyper-beam, iron-tail, knock-off, laser-focus, low-kick, low-sweep, mega-kick, mega-punch, outrage, pay-day, plasma-fists, play-rough, power-up-punch, protect, quick-attack, quick-guard, rest, return, revenge, reversal, rising-voltage, round, scary-face, scratch, shock-wave, slash, sleep-talk, snarl, snatch, snore, spark, substitute, superpower, swift, taunt, throat-chop, thunder, thunder-punch, thunder-wave, thunderbolt, toxic, volt-switch, wild-charge, work-up"
images/970.png,808,Meltan,Steel,,300,46,65,65,55,35,34,meltan,"acid-armor, endure, facade, flash-cannon, gyro-ball, harden, headbutt, iron-defense, protect, rest, round, sleep-talk, snore, steel-beam, substitute, tail-whip, thunder-shock, thunder-wave, thunderbolt, toxic"
images/971.png,809,Melmetal,Steel,,600,135,143,143,80,65,34,melmetal,"acid-armor, body-press, body-slam, brick-break, brutal-swing, darkest-lariat, discharge, double-iron-bash, dynamic-punch, earthquake, electric-terrain, endure, facade, flash-cannon, giga-impact, gyro-ball, harden, headbutt, heavy-slam, high-horsepower, hyper-beam, ice-beam, ice-punch, iron-defense, iron-head, mega-kick, mega-punch, protect, rest, rock-slide, rock-tomb, round, self-destruct, sleep-talk, snore, solar-beam, steel-beam, steel-roller, substitute, superpower, tail-whip, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, toxic"
images/972.png,810,Grookey,Grass,,310,50,65,50,40,40,65,grookey,"acrobatics, assurance, attract, body-slam, branch-poke, bullet-seed, drain-punch, endeavor, endure, energy-ball, facade, fake-out, false-swipe, fling, focus-energy, giga-drain, grass-knot, grass-pledge, grassy-glide, grassy-terrain, growl, growth, hammer-arm, knock-off, leaf-storm, leech-seed, low-kick, magical-leaf, mega-kick, mega-punch, nature-power, protect, razor-leaf, rest, round, scratch, screech, seed-bomb, slam, sleep-talk, snore, solar-beam, solar-blade, strength, substitute, sunny-day, swift, swords-dance, take-down, taunt, tera-blast, thief, trailblaze, u-turn, uproar, wood-hammer, work-up, worry-seed"
images/973.png,811,Thwackey,Grass,,420,70,85,70,55,60,80,thwackey,"acrobatics, assurance, attract, body-slam, branch-poke, bullet-seed, double-edge, double-hit, drain-punch, endeavor, endure, energy-ball, facade, fake-out, false-swipe, fling, focus-energy, giga-drain, grass-knot, grass-pledge, grassy-glide, grassy-terrain, growl, growth, hammer-arm, knock-off, leaf-storm, leech-seed, low-kick, magical-leaf, mega-kick, mega-punch, protect, razor-leaf, rest, round, scary-face, scratch, screech, seed-bomb, slam, sleep-talk, snore, solar-beam, solar-blade, strength, substitute, sunny-day, swift, swords-dance, take-down, taunt, tera-blast, thief, trailblaze, u-turn, uproar, wood-hammer, work-up, worry-seed"
images/974.png,812,Rillaboom,Grass,,530,100,125,90,60,70,85,rillaboom,"acrobatics, assurance, attract, body-press, body-slam, boomburst, branch-poke, brick-break, brutal-swing, bulk-up, bulldoze, bullet-seed, darkest-lariat, double-edge, double-hit, drain-punch, drum-beating, earth-power, earthquake, endeavor, endure, energy-ball, facade, fake-out, false-swipe, fling, focus-blast, focus-energy, focus-punch, frenzy-plant, giga-drain, giga-impact, grass-knot, grass-pledge, grassy-glide, grassy-terrain, growl, growth, hammer-arm, high-horsepower, hyper-beam, hyper-voice, knock-off, leaf-storm, leech-seed, low-kick, low-sweep, magical-leaf, mega-kick, mega-punch, mud-shot, noble-roar, protect, razor-leaf, rest, round, scary-face, scratch, screech, seed-bomb, slam, sleep-talk, snarl, snore, solar-beam, solar-blade, stomping-tantrum, strength, substitute, sunny-day, superpower, swift, swords-dance, take-down, taunt, tera-blast, thief, trailblaze, u-turn, uproar, wood-hammer, work-up, worry-seed"
images/975.png,813,Scorbunny,Fire,,310,50,71,40,40,40,69,scorbunny,"acrobatics, agility, ally-switch, assurance, attract, baton-pass, blaze-kick, bounce, burning-jealousy, counter, double-edge, double-kick, electro-ball, ember, endure, facade, fire-blast, fire-fang, fire-pledge, fire-spin, flame-charge, flamethrower, flare-blitz, focus-energy, growl, gunk-shot, headbutt, heat-wave, helping-hand, high-jump-kick, low-kick, low-sweep, mega-kick, mud-shot, overheat, protect, quick-attack, rest, reversal, round, sand-attack, sleep-talk, snore, substitute, sucker-punch, sunny-day, super-fang, swift, tackle, take-down, taunt, temper-flare, tera-blast, trailblaze, u-turn, work-up"
images/976.png,814,Raboot,Fire,,420,65,86,60,55,60,94,raboot,"acrobatics, agility, ally-switch, assurance, attract, baton-pass, blaze-kick, bounce, bulk-up, burning-jealousy, counter, double-edge, double-kick, electro-ball, ember, endure, facade, fire-blast, fire-fang, fire-pledge, fire-spin, flame-charge, flamethrower, flare-blitz, focus-energy, growl, gunk-shot, headbutt, heat-wave, helping-hand, high-jump-kick, low-kick, low-sweep, mega-kick, mud-shot, overheat, protect, quick-attack, rest, reversal, round, sand-attack, sleep-talk, snore, substitute, sucker-punch, sunny-day, super-fang, swift, swords-dance, tackle, take-down, taunt, temper-flare, tera-blast, trailblaze, u-turn, weather-ball, work-up"
images/977.png,815,Cinderace,Fire,,530,80,116,75,65,75,119,cinderace,"acrobatics, agility, ally-switch, assurance, attract, baton-pass, blast-burn, blaze-kick, bounce, bulk-up, burning-jealousy, coaching, counter, court-change, double-edge, double-kick, electro-ball, ember, endure, facade, feint, fire-blast, fire-fang, fire-pledge, fire-punch, fire-spin, flame-charge, flamethrower, flare-blitz, fling, focus-blast, focus-energy, giga-impact, growl, gunk-shot, headbutt, heat-wave, helping-hand, high-jump-kick, hyper-beam, iron-head, low-kick, low-sweep, mega-kick, mud-shot, mud-slap, overheat, protect, pyro-ball, quick-attack, rest, revenge, reversal, round, sand-attack, scorching-sands, shadow-ball, sleep-talk, smack-down, snarl, snore, substitute, sucker-punch, sunny-day, super-fang, swift, swords-dance, tackle, take-down, taunt, temper-flare, tera-blast, trailblaze, u-turn, weather-ball, will-o-wisp, work-up, zen-headbutt"
images/978.png,816,Sobble,Water,,310,50,40,40,70,40,70,sobble,"aqua-jet, aqua-ring, attract, baton-pass, bind, bounce, chilling-water, dive, double-team, endure, facade, fell-stinger, growl, haze, hydro-pump, ice-shard, light-screen, liquidation, mist, mud-shot, muddy-water, pound, protect, rain-dance, reflect, rest, round, safeguard, sleep-talk, snore, soak, substitute, sucker-punch, surf, swift, take-down, tearful-look, tera-blast, u-turn, water-gun, water-pledge, water-pulse, waterfall, weather-ball, whirlpool, work-up"
images/979.png,817,Drizzile,Water,,420,65,60,55,95,55,90,drizzile,"aqua-jet, aqua-ring, attract, baton-pass, bind, bounce, chilling-water, dive, double-team, endure, facade, fell-stinger, fling, growl, haze, hydro-pump, ice-shard, light-screen, liquidation, mist, mud-shot, muddy-water, pound, protect, rain-dance, reflect, rest, round, safeguard, sleep-talk, snore, soak, substitute, sucker-punch, surf, swift, take-down, tearful-look, tera-blast, u-turn, water-gun, water-pledge, water-pulse, waterfall, weather-ball, whirlpool, work-up"
